,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
208,208,313.209,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.1993736,2.417
209,209,313.313,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.3036152,2.417
210,210,313.334,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.3246464,2.417
211,211,313.417,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.4078568,2.417
212,212,313.487,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.4770464,2.417
213,213,313.523,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.5124032,2.417
214,214,313.636,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.6273128,2.417
215,215,313.639,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.6294464,2.417
216,216,313.731,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.7211912,2.417
217,217,313.792,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.7818464,2.417
218,218,313.846,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.8361008,2.417
219,219,313.941,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9299792,2.417
220,220,313.944,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9342464,2.417
221,221,313.947,1.162476505,8948.999787,1.999999595,68.50000006,182,3434.709961,1.029999991,444.5,97.81117723,313.9382088,2.417
222,222,313.999,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.0499878,2.417
223,223,314.008,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,313.9994736,2.417
224,224,314.078,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.068968,2.417
225,225,314.096,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.0866464,2.417
226,226,314.148,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.1378528,2.417
227,227,314.249,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.2387416,2.417
228,228,314.285,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.2765368,2.417
229,229,314.355,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.3457264,2.417
230,230,314.401,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.3911416,2.417
231,231,314.426,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.414916,2.417
232,232,314.496,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.4844104,2.417
233,233,314.554,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.5435416,4.833
234,234,314.563,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.5539048,4.833
235,235,314.633,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.6230944,4.833
236,236,314.703,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.692284,4.833
237,237,314.706,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.6959416,4.833
238,238,314.773,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.7617784,4.833
239,239,314.84,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.830968,4.833
240,240,314.858,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.8483416,4.833
241,241,314.922,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,314.91174,4.833
242,242,315.011,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.0007416,4.833
243,243,315.026,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.0150672,4.833
244,244,315.127,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.1177848,4.833
245,245,315.163,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.1531416,4.833
246,246,315.23,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.2217216,4.833
247,247,315.276,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.2671368,4.833
248,248,315.303,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.2948736,4.833
249,249,315.316,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.3055416,4.833
250,250,315.41,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.3988104,4.833
251,251,315.468,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.4579416,4.833
252,252,315.514,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.5024424,4.833
253,253,315.614,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.6057696,4.833
254,254,315.62,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.6103416,4.833
255,255,315.718,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.7090968,4.833
256,256,315.773,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.7627416,4.833
257,257,315.822,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.812424,4.833
258,258,315.925,2.600276321,11723.00034,1.819999849,16.6599998,195,3868.290037,1.029999991,444.5,96.65890066,315.9151416,2.417
259,259,316.001,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.0299988,2.417
260,260,316.029,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.0193832,2.417
261,261,316.078,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.0675416,2.417
262,262,316.132,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.1230152,2.417
263,263,316.23,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.2199416,7.25
264,264,316.236,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.2263424,7.25
265,265,316.34,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.3299744,7.25
266,266,316.382,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.3723416,7.25
267,267,316.443,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.4333016,7.25
268,268,316.535,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.5247416,7.25
269,269,316.547,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.5369336,7.25
270,270,316.651,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.6402608,7.25
271,271,316.687,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.6771416,7.25
272,272,316.754,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.7438928,7.25
273,273,316.84,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.8295416,7.25
274,274,316.858,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.84722,7.25
275,275,316.962,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.9502424,7.25
276,276,316.992,2.029235278,14252.00043,2.780000305,52.02000051,212,4426.919923,1.029999991,444.5,97.95393681,316.9819416,7.25
277,277,317.001,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.0599975,7.25
278,278,317.077,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.0660664,7.25
279,279,317.144,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.1343416,7.25
280,280,317.193,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.1831096,7.25
281,281,317.297,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.2867416,9.666
282,282,317.309,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.299848,9.666
283,283,317.428,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.4168912,9.666
284,284,317.449,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.4391416,9.666
285,285,317.544,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.5342392,9.666
286,286,317.602,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.5915416,12.083
287,287,317.663,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.6512824,12.083
288,288,317.754,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.7439416,12.083
289,289,317.778,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.76924,12.083
290,290,317.906,1.539771463,14330.00031,4.039999887,82.15000141,212,4426.899902,1.029999991,444.5,98.44340426,317.8963416,16.916
291,291,318.001,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.0400085,16.916
292,292,318.013,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.003936,16.916
293,293,318.059,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.0487416,21.749
294,294,318.132,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.1206744,21.749
295,295,318.211,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.2011416,21.749
296,296,318.248,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.2383272,21.749
297,297,318.364,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.3535416,19.332
298,298,318.376,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.3672576,19.332
299,299,318.495,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.4846056,19.332
300,300,318.516,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.5059416,19.332
301,301,318.614,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.6022584,19.332
302,302,318.668,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.6583416,19.332
303,303,318.729,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.7196064,19.332
304,304,318.821,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.8107416,19.332
305,305,318.848,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.8372592,19.332
306,306,318.964,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.9543024,19.332
307,307,318.973,1.815094774,14236.99951,3.159999469,86.62999722,212,4426.419923,1.029999991,444.5,98.16807641,318.9631416,16.916
308,308,319.001,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.0100098,16.916
309,309,319.083,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.0716504,16.916
310,310,319.126,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.1155416,16.916
311,311,319.199,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.1886936,16.916
312,312,319.278,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.2679416,12.083
313,313,319.318,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.3060416,12.083
314,314,319.43,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.4203416,12.083
315,315,319.433,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.4236944,12.083
316,316,319.549,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.5404328,12.083
317,317,319.583,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.5727416,7.25
318,318,319.668,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.6568664,7.25
319,319,319.735,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.7251416,7.25
320,320,319.784,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.7742144,7.25
321,321,319.888,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.8775416,7.25
322,322,319.903,1.937460841,14344.00024,2.6399999,88.81999955,212,4427.109864,1.029999991,444.5,98.05591481,319.8918672,7.25
323,323,320,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.0100098,7.25
324,324,320.028,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.0180544,7.25
325,325,320.04,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.0299416,7.25
326,326,320.159,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.149728,7.25
327,327,320.192,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.1823416,7.25
328,328,320.29,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.2810968,7.25
329,329,320.345,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.3347416,7.25
330,330,320.421,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.4121608,7.25
331,331,320.497,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.4871416,7.25
332,332,320.555,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.5438344,7.25
333,333,320.65,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.6395416,7.25
334,334,320.686,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.6748984,7.25
335,335,320.802,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.7919416,7.25
336,336,320.817,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.806572,7.25
337,337,320.948,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.9379408,7.25
338,338,320.954,1.59075706,14310.00061,3.570000172,93.40000146,212,4427.040038,1.029999991,444.5,98.40261451,320.9443416,4.833
339,339,322,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,321.989196,26.582
340,340,322.021,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.0111416,26.582
341,341,322.131,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.12026,26.582
342,342,322.174,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.1635416,48.33
343,343,322.262,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.2519336,48.33
344,344,322.326,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.3159416,55.58
345,345,322.393,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.3829976,55.58
346,346,322.478,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.4683416,55.58
347,347,322.524,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.5140616,55.58
348,348,322.631,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.6207416,67.662
349,349,322.655,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.6457352,67.662
350,350,322.783,1.957855262,14291.00037,1.689999956,96.87999725,212,4427.240233,1.029999991,444.5,98.02531683,322.7731416,67.662
